timestamp,ap0,av0,bp0,bv0,ap1,av1,bp1,bv1,ap2,av2,bp2,bv2,ap3,av3,bp3,bv3,ap4,av4,bp4,bv4,ap5,av5,bp5,bv5,ap6,av6,bp6,bv6,ap7,av7,bp7,bv7,ap8,av8,bp8,bv8,ap9,av9,bp9,bv9
2024-11-12T06:50:44.897594Z,89704.900000000,0.002000000,89704.800000000,4.763491450,89719.000000000,0.000071100,89704.200000000,1.716752690,89725.200000000,0.005568970,89703.300000000,1.716770150,89734.000000000,0.000081100,89702.200000000,0.004462610,89743.100000000,0.011478030,89702.100000000,3.388994300,89743.200000000,0.005568970,89701.000000000,3.407536010,89744.800000000,0.019396810,89699.900000000,0.337500000,89745.400000000,0.234924000,89696.400000000,1.716902790,89754.000000000,5.570787880,89696.300000000,0.337500000,89755.000000000,2.785360660,89694.900000000,1.716931390
2024-11-12T06:50:45.142295Z,89704.900000000,0.002000000,89704.800000000,4.763491450,89719.000000000,0.000071100,89704.200000000,1.716752690,89725.200000000,0.005568970,89703.300000000,1.716770150,89734.000000000,0.000081100,89702.200000000,0.004462610,89743.100000000,0.011478030,89702.100000000,3.388994300,89743.200000000,0.005568970,89701.000000000,3.407536010,89744.800000000,0.019396810,89700.200000000,0.005657440,89745.400000000,0.234924000,89699.900000000,0.337500000,89754.000000000,5.570787880,89696.400000000,1.716902790,89755.000000000,2.785360660,89696.300000000,0.337500000
2024-11-12T06:50:45.160221Z,89704.900000000,0.002000000,89704.800000000,4.808038940,89719.000000000,0.000071100,89704.200000000,1.716752690,89725.200000000,0.005568970,89703.300000000,1.716770150,89734.000000000,0.000081100,89702.200000000,0.004462610,89743.100000000,0.011478030,89702.100000000,3.388994300,89743.200000000,0.005568970,89701.000000000,3.407536010,89744.800000000,0.019396810,89700.200000000,0.005657440,89745.400000000,0.234924000,89699.900000000,0.337500000,89754.000000000,5.570787880,89696.400000000,1.716902790,89755.000000000,2.785360660,89696.300000000,0.337500000
2024-11-12T06:50:45.264211Z,89704.900000000,0.002000000,89704.800000000,4.808038940,89719.000000000,0.000071100,89704.200000000,1.716752690,89725.200000000,0.005568970,89703.300000000,1.716770150,89734.000000000,0.000081100,89702.200000000,0.004462610,89743.100000000,0.011478030,89702.100000000,3.388994300,89743.200000000,0.005568970,89701.000000000,3.407536010,89744.800000000,0.019396810,89700.200000000,0.005657440,89745.400000000,0.234924000,89699.900000000,0.337500000,89747.500000000,0.022116270,89696.400000000,1.716902790,89754.000000000,5.570787880,89696.300000000,0.337500000
2024-11-12T06:50:45.331124Z,89704.900000000,0.002000000,89704.800000000,4.854098940,89719.000000000,0.000071100,89704.200000000,1.716752690,89725.200000000,0.005568970,89703.300000000,1.716770150,89734.000000000,0.000081100,89702.200000000,0.004462610,89743.100000000,0.011478030,89702.100000000,3.388994300,89743.200000000,0.005568970,89701.000000000,3.407536010,89744.800000000,0.019396810,89700.200000000,0.005657440,89745.400000000,0.234924000,89699.900000000,0.337500000,89747.500000000,0.022116270,89696.400000000,1.716902790,89754.000000000,5.570787880,89696.300000000,0.337500000
2024-11-12T06:50:45.335906Z,89704.900000000,0.002000000,89704.800000000,5.104098940,89719.000000000,0.000071100,89704.200000000,1.716752690,89725.200000000,0.005568970,89703.300000000,1.716770150,89734.000000000,0.000081100,89702.200000000,0.004462610,89743.100000000,0.011478030,89702.100000000,3.388994300,89743.200000000,0.005568970,89701.000000000,3.407536010,89744.800000000,0.019396810,89700.200000000,0.005657440,89745.400000000,0.234924000,89699.900000000,0.337500000,89747.500000000,0.022116270,89696.400000000,1.716902790,89754.000000000,5.570787880,89696.300000000,0.337500000
2024-11-12T06:50:45.558774Z,89704.900000000,0.002000000,89704.800000000,5.104098940,89719.000000000,0.000071100,89704.200000000,1.716752690,89725.200000000,0.005568970,89703.300000000,1.716770150,89734.000000000,0.000081100,89702.200000000,0.004462610,89743.100000000,0.011478030,89702.100000000,3.388994300,89743.200000000,0.005568970,89701.000000000,3.407536010,89744.800000000,0.019396810,89700.600000000,0.022207630,89745.400000000,0.234924000,89700.200000000,0.005657440,89747.500000000,0.022116270,89699.900000000,0.337500000,89754.000000000,5.570787880,89696.400000000,1.716902790
2024-11-12T06:50:45.765737Z,89704.900000000,0.002000000,89704.800000000,5.104098940,89719.000000000,0.000071100,89704.200000000,1.716752690,89725.200000000,0.005568970,89703.300000000,1.716770150,89734.000000000,0.000081100,89702.200000000,0.004462610,89743.100000000,0.011478030,89702.100000000,3.388994300,89743.200000000,0.005568970,89701.000000000,3.407536010,89744.800000000,0.019396810,89700.200000000,0.005657440,89745.400000000,0.234924000,89699.900000000,0.337500000,89747.500000000,0.022116270,89696.400000000,1.716902790,89754.000000000,5.570787880,89696.300000000,0.337500000
2024-11-12T06:50:45.816498Z,89704.900000000,0.002000000,89704.800000000,5.104098940,89719.000000000,0.000071100,89704.200000000,1.716752690,89725.200000000,0.005568970,89703.300000000,1.716770150,89734.000000000,0.000081100,89702.200000000,0.004462610,89743.100000000,0.011478030,89702.100000000,3.388994300,89743.200000000,0.005568970,89701.000000000,3.407536010,89744.800000000,0.019396810,89700.200000000,0.005657440,89745.400000000,0.234924000,89699.900000000,0.337500000,89754.000000000,5.570787880,89696.400000000,1.716902790,89754.300000000,2.785382940,89696.300000000,0.337500000
2024-11-12T06:50:46.058446Z,89704.900000000,0.002000000,89704.800000000,5.104098940,89719.000000000,0.000071100,89704.200000000,1.716752690,89725.200000000,0.005568970,89703.300000000,1.716770150,89734.000000000,0.000081100,89702.200000000,0.004462610,89743.100000000,0.011478030,89702.100000000,3.388994300,89743.200000000,0.005568970,89701.000000000,3.407536010,89744.800000000,0.019396810,89700.200000000,0.005657440,89745.400000000,0.234924000,89699.900000000,0.337500000,89754.000000000,5.570787880,89696.400000000,1.716902790,89755.000000000,2.785360660,89696.300000000,0.337500000
